EMPRESA;ClaveCtaCtte;SAP- Rep Deudores.ClaveSap;FECHA;DEBE;HABER;SALDO
200 PARTICULARES;20240118-0;;jueves, 18 de enero de 2024;0;19500;869845,995
199 PAX & CREW S.R.L.;20240118-0;;jueves, 18 de enero de 2024;0;27345,183;539086,486
199 PAX & CREW S.R.L.;20240118-0;;jueves, 18 de enero de 2024;0;16220,375;522866,111
199 PAX & CREW S.R.L.;20240118-0;;jueves, 18 de enero de 2024;0;26568,506;496297,605
199 PAX & CREW S.R.L.;20240118-0;;jueves, 18 de enero de 2024;0;6492,304;489805,301
199 PAX & CREW S.R.L.;20240118-0;;jueves, 18 de enero de 2024;0;204757,289;221472,707
144 ASOCIACION MUTUAL SANCOR116190;20240118-0;;jueves, 18 de enero de 2024;0;47905,344;631194,208
144 ASOCIACION MUTUAL SANCOR116190;20240118-0;;jueves, 18 de enero de 2024;0;53374,301;577819,907
144 ASOCIACION MUTUAL SANCOR116190;20240118-0;;jueves, 18 de enero de 2024;0;1138,426;576681,481
144 ASOCIACION MUTUAL SANCOR116190;20240119-0;;viernes, 19 de enero de 2024;0;3237,9;696931,351
61 EXPERTA  A.R.T. S.A.;20240119-0;;viernes, 19 de enero de 2024;0;14170;808459,534
13 O.S. M.A.T.A.;20240119-0;;viernes, 19 de enero de 2024;0;269653,045;574829,489
13 O.S. M.A.T.A.;20240119-0;;viernes, 19 de enero de 2024;0;5351,585;569477,904
61 EXPERTA  A.R.T. S.A.;20240119-0;;viernes, 19 de enero de 2024;0;11667,65;581145,554
43 MEDIFE ASOCIACION CIVIL;20240119-0;;viernes, 19 de enero de 2024;0;51694,022;552846,791
43 MEDIFE ASOCIACION CIVIL;20240119-0;;viernes, 19 de enero de 2024;0;42674,999;581487,254
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240119-0;;viernes, 19 de enero de 2024;0;13721,24;622851,169
95 PREVENCION ART (35450);20240122-0;;lunes, 22 de enero de 2024;0;16965;865312,265
73 O.S. D.O.P.  (MAESTROS PRIVADOS);20240123-0;;martes, 23 de enero de 2024;0;3570,55;424262,566
103 CLINICA DEL VALLE SALUD S.R.L.;20240123-0;;martes, 23 de enero de 2024;0;8948,321;415314,245
200 PARTICULARES;20240124-0;;miércoles, 24 de enero de 2024;0;1852,5;13429,709
157 COBERTURA MÉDICO DEPORTIV A S.R.L.;20240124-0;;miércoles, 24 de enero de 2024;0;26100;13429,709
489 CUIDADOS INTEGRALES SANITARIOS S.R.L;20240124-0;;miércoles, 24 de enero de 2024;0;49170,285;638511,762
113 SWISS MEDICAL ART S.A.;20240125-0;;jueves, 25 de enero de 2024;0;110944,634;840582,282
139 O.S. D.E.P.Y M.;20240125-0;;jueves, 25 de enero de 2024;0;14512,02;136032,046
57 SWISS MEDICAL S.A.;20240125-0;;jueves, 25 de enero de 2024;0;25666,775;110365,271
57 SWISS MEDICAL S.A.;20240125-0;;jueves, 25 de enero de 2024;0;344657,245;-234291,974
57 SWISS MEDICAL S.A.;20240125-0;;jueves, 25 de enero de 2024;0;33085,755;-267377,729
57 SWISS MEDICAL S.A.;20240125-0;;jueves, 25 de enero de 2024;0;725,295;-268103,024
57 SWISS MEDICAL S.A.;20240125-0;;jueves, 25 de enero de 2024;0;3062,262;-271165,286
73 O.S. D.O.P.  (MAESTROS PRIVADOS);20240125-0;;jueves, 25 de enero de 2024;0;31230,764;-193455,19
61 EXPERTA  A.R.T. S.A.;20240125-0;;jueves, 25 de enero de 2024;0;110944,634;-82510,556
122 JERARQUICOS SALUD (3265);20240125-0;;jueves, 25 de enero de 2024;0;1875,95;-84386,506
52 GALENO ARG. S.A.;20240125-0;;jueves, 25 de enero de 2024;0;73,714;126226,682
52 GALENO ARG. S.A.;20240125-0;;jueves, 25 de enero de 2024;0;1149,419;137185,359
52 GALENO ARG. S.A.;20240125-0;;jueves, 25 de enero de 2024;0;15621,148;121564,211
52 GALENO ARG. S.A.;20240125-0;;jueves, 25 de enero de 2024;0;508,4;121055,811
49 PAMI - I.N.S.S.J.P.-USH;20240125-0;;jueves, 25 de enero de 2024;0;22495,986;98559,825
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240126-0;;viernes, 26 de enero de 2024;0;263494,2;2875,108
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240126-0;;viernes, 26 de enero de 2024;0;416043,852;-413168,744
199 PAX & CREW S.R.L.;20240126-0;;viernes, 26 de enero de 2024;0;90866,288;142527,328
74 O.S. E.F.;20240129-0;;lunes, 29 de enero de 2024;0;224984,494;265538,439
144 ASOCIACION MUTUAL SANCOR116190;20240129-0;;lunes, 29 de enero de 2024;0;323383,08;-40498,813
24 O.S. DEL P.LNDUSTRIA DEL  PLÁSTICO;20240129-0;;lunes, 29 de enero de 2024;0;576679,907;-617178,72
24 O.S. DEL P.LNDUSTRIA DEL  PLÁSTICO;20240129-0;;lunes, 29 de enero de 2024;0;1235;-618413,72
200 PARTICULARES;20240129-0;;lunes, 29 de enero de 2024;0;2960;-43458,813
200 PARTICULARES;20240130-0;;martes, 30 de enero de 2024;0;11400;805770,187
199 PAX & CREW S.R.L.;20240130-0;;martes, 30 de enero de 2024;0;9320,16;824042,307
199 PAX & CREW S.R.L.;20240130-0;;martes, 30 de enero de 2024;0;6492,304;817550,003
199 PAX & CREW S.R.L.;20240130-0;;martes, 30 de enero de 2024;0;11985,792;805564,211
199 PAX & CREW S.R.L.;20240130-0;;martes, 30 de enero de 2024;0;99494,06;708067,783
151 O.S. C.T.C.P. - (UTA);20240130-0;;martes, 30 de enero de 2024;0;409,57;707658,213
89 PROVINCIA ART;20240131-0;;miércoles, 31 de enero de 2024;0;1210;188554,645
200 PARTICULARES;20240131-0;;miércoles, 31 de enero de 2024;0;84833;103721,645
89 PROVINCIA ART;20240131-0;;miércoles, 31 de enero de 2024;0;23499,391;80222,254
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;192,738;597213,901
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;0,354;597213,547
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;11373,741;585839,806
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;63816,851;522022,955
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;129878,839;392144,116
22 O.S. D.E.;20240201-0;;jueves, 1 de febrero de 2024;0;1035262,315;-643118,199
3 I.O.S.F.A.;20240202-0;;viernes, 2 de febrero de 2024;0;2768764,21;-411882,409
200 PARTICULARES;20240205-0;;lunes, 5 de febrero de 2024;0;67127,284;273044,139
103 CLINICA DEL VALLE SALUD S.R.L.;20240206-0;;martes, 6 de febrero de 2024;0;1321,707;459553,441
13 O.S. M.A.T.A.;20240206-0;;martes, 6 de febrero de 2024;0;16230,86;443322,581
199 PAX & CREW S.R.L.;20240206-0;;martes, 6 de febrero de 2024;0;1035,572;442287,009
199 PAX & CREW S.R.L.;20240206-0;;martes, 6 de febrero de 2024;0;26568,506;415718,503
199 PAX & CREW S.R.L.;20240206-0;;martes, 6 de febrero de 2024;0;1997,632;413720,871
62 RED ARGENTINA DE SALUD CONSORCIO DE COOP;20240206-0;;martes, 6 de febrero de 2024;0;2080;411640,871
74 O.S. E.F.;20240207-0;;miércoles, 7 de febrero de 2024;0;144414,38;661953,474
15 MEDLINK SA;20240207-0;;miércoles, 7 de febrero de 2024;0;27717,3;361055,407
489 CUIDADOS INTEGRALES SANITARIOS S.R.L;20240207-0;;miércoles, 7 de febrero de 2024;0;267888,035;-72322,013
103 CLINICA DEL VALLE SALUD S.R.L.;20240208-0;;jueves, 8 de febrero de 2024;0;1490,419;801167,306
133 O.S. P.E.D.Y C.;20240208-0;;jueves, 8 de febrero de 2024;0;959,2;800208,106
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240208-0;;jueves, 8 de febrero de 2024;0;81936,594;718271,512
89 PROVINCIA ART;20240208-0;;jueves, 8 de febrero de 2024;0;88228,245;630043,267
62 RED ARGENTINA DE SALUD CONSORCIO DE COOP;20240208-0;;jueves, 8 de febrero de 2024;0;1040;966680,302
43 MEDIFE ASOCIACION CIVIL;20240208-0;;jueves, 8 de febrero de 2024;0;573,087;966107,215
43 MEDIFE ASOCIACION CIVIL;20240208-0;;jueves, 8 de febrero de 2024;0;6856,49;959250,725
151 O.S. C.T.C.P. - (UTA);20240208-0;;jueves, 8 de febrero de 2024;0;438,82;958811,905
43 MEDIFE ASOCIACION CIVIL;20240208-0;;jueves, 8 de febrero de 2024;0;139,679;372733,994
43 MEDIFE ASOCIACION CIVIL;20240208-0;;jueves, 8 de febrero de 2024;0;5914,076;710072,976
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;12556,317;66241,106
43 MEDIFE ASOCIACION CIVIL;20240209-0;;viernes, 9 de febrero de 2024;0;1252,849;275818,676
43 MEDIFE ASOCIACION CIVIL;20240209-0;;viernes, 9 de febrero de 2024;0;10226,674;265592,002
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;26568,506;239023,496
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;133491,758;105531,738
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;6213,44;99318,298
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;258,891;99059,407
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240209-0;;viernes, 9 de febrero de 2024;0;16055;576764,136
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240209-0;;viernes, 9 de febrero de 2024;0;19629,071;557135,065
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240209-0;;viernes, 9 de febrero de 2024;0;4420;552715,065
43 MEDIFE ASOCIACION CIVIL;20240209-0;;viernes, 9 de febrero de 2024;0;240,861;739819,165
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240209-0;;viernes, 9 de febrero de 2024;0;7936,5;731882,665
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;57754,932;674127,733
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;4660,074;767832,261
199 PAX & CREW S.R.L.;20240209-0;;viernes, 9 de febrero de 2024;0;10986,976;756845,285
22 O.S. D.E.;20240214-0;;miércoles, 14 de febrero de 2024;0;2901783,556;-242728,227
74 O.S. E.F.;20240214-0;;miércoles, 14 de febrero de 2024;0;121204,687;443088,04
144 ASOCIACION MUTUAL SANCOR116190;20240214-0;;miércoles, 14 de febrero de 2024;0;94029,869;713497,915
103 CLINICA DEL VALLE SALUD S.R.L.;20240214-0;;miércoles, 14 de febrero de 2024;0;4002,448;864327,627
103 CLINICA DEL VALLE SALUD S.R.L.;20240214-0;;miércoles, 14 de febrero de 2024;0;5644,748;204822,165
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;6557,71;161755,761
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;2592,24;159163,521
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;740,64;515765,396
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;33260,76;482504,636
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;30952,293;451552,343
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;20235,161;431317,182
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;13558,588;417758,594
15 MEDLINK SA;20240215-0;;jueves, 15 de febrero de 2024;0;53404,886;364353,708
199 PAX & CREW S.R.L.;20240216-0;;viernes, 16 de febrero de 2024;0;1474566,401;-525314,639
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;42,25;676317,045
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;122,846;676194,199
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;1847,989;674346,21
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;2425,616;671920,594
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;1714,715;670205,879
148 RIO VARADERO S.A.;20240216-0;;viernes, 16 de febrero de 2024;0;778,394;669427,485
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240216-0;;viernes, 16 de febrero de 2024;0;77350,22;592077,265
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240219-0;;lunes, 19 de febrero de 2024;0;10005,128;722675,335
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240219-0;;lunes, 19 de febrero de 2024;0;15520;770039,119
199 PAX & CREW S.R.L.;20240219-0;;lunes, 19 de febrero de 2024;0;10986,976;506694,436
89 PROVINCIA ART;20240219-0;;lunes, 19 de febrero de 2024;0;1210;414629,528
89 PROVINCIA ART;20240219-0;;lunes, 19 de febrero de 2024;0;23499,391;391130,137
200 PARTICULARES;20240219-0;;lunes, 19 de febrero de 2024;0;832,222;406737,624
43 MEDIFE ASOCIACION CIVIL;20240219-0;;lunes, 19 de febrero de 2024;0;240,861;831393,983
43 MEDIFE ASOCIACION CIVIL;20240219-0;;lunes, 19 de febrero de 2024;0;1252,849;830141,134
43 MEDIFE ASOCIACION CIVIL;20240219-0;;lunes, 19 de febrero de 2024;0;6856,49;823284,644
43 MEDIFE ASOCIACION CIVIL;20240219-0;;lunes, 19 de febrero de 2024;0;139,679;823144,965
43 MEDIFE ASOCIACION CIVIL;20240219-0;;lunes, 19 de febrero de 2024;0;5914,076;817230,889
200 PARTICULARES;20240220-0;;martes, 20 de febrero de 2024;0;1852,5;815378,389
1 O.S. P.SANIDAD ARGENTINA;20240220-0;;martes, 20 de febrero de 2024;0;221989,445;-184021,611
1 O.S. P.SANIDAD ARGENTINA;20240220-0;;martes, 20 de febrero de 2024;0;600;37367,834
200 PARTICULARES;20240220-0;;martes, 20 de febrero de 2024;0;1852,5;662517,931
199 PAX & CREW S.R.L.;20240220-0;;martes, 20 de febrero de 2024;0;61885,658;44894,015
43 MEDIFE ASOCIACION CIVIL;20240220-0;;martes, 20 de febrero de 2024;0;10226,674;34667,341
43 MEDIFE ASOCIACION CIVIL;20240220-0;;martes, 20 de febrero de 2024;0;573,087;34094,254
57 SWISS MEDICAL S.A.;20240220-0;;martes, 20 de febrero de 2024;0;477960,078;472956,368
57 SWISS MEDICAL S.A.;20240220-0;;martes, 20 de febrero de 2024;0;137402,742;335553,626
57 SWISS MEDICAL S.A.;20240220-0;;martes, 20 de febrero de 2024;0;30827,89;304725,736
57 SWISS MEDICAL S.A.;20240220-0;;martes, 20 de febrero de 2024;0;9612,265;295113,471
57 SWISS MEDICAL S.A.;20240220-0;;martes, 20 de febrero de 2024;0;344,222;294769,249
133 O.S. P.E.D.Y C.;20240220-0;;martes, 20 de febrero de 2024;0;63959,539;252064,71
8 O.S. PE. CON.  (CONSTRUCCION);20240221-0;;miércoles, 21 de febrero de 2024;0;2470;837885,525
13 O.S. M.A.T.A.;20240221-0;;miércoles, 21 de febrero de 2024;0;751,212;820087,087
13 O.S. M.A.T.A.;20240221-0;;miércoles, 21 de febrero de 2024;0;190;819897,087
103 CLINICA DEL VALLE SALUD S.R.L.;20240221-0;;miércoles, 21 de febrero de 2024;0;17547,747;194630,994
89 PROVINCIA ART;20240221-0;;miércoles, 21 de febrero de 2024;0;2152,98;443787,638
34 O.S. U.O.M.R.A. - (RÌO GRANDE);20240221-0;;miércoles, 21 de febrero de 2024;0;133396,2;590337,5
90 ASOCIART ART;20240222-0;;jueves, 22 de febrero de 2024;0;14235;684654,118
73 O.S. D.O.P.  (MAESTROS PRIVADOS);20240222-0;;jueves, 22 de febrero de 2024;0;31624,842;796001,556
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240222-0;;jueves, 22 de febrero de 2024;0;90,56;922341,178
144 ASOCIACION MUTUAL SANCOR116190;20240222-0;;jueves, 22 de febrero de 2024;0;66847,752;83009,474
199 PAX & CREW S.R.L.;20240222-0;;jueves, 22 de febrero de 2024;0;776,677;309365,482
151 O.S. C.T.C.P. - (UTA);20240222-0;;jueves, 22 de febrero de 2024;0;21871,516;458297,751
199 PAX & CREW S.R.L.;20240223-0;;viernes, 23 de febrero de 2024;0;46819,386;583567,471
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;4561,446;236865,36
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;1110,96;441310,732
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;925,8;452185,337
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;82642,294;369543,043
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;30876,139;338666,904
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;299,997;355015,539
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;17061,811;337953,728
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;20349,013;329712,811
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;20217,347;326144,096
15 MEDLINK SA;20240226-0;;lunes, 26 de febrero de 2024;0;2350,92;415612,904
199 PAX & CREW S.R.L.;20240226-0;;lunes, 26 de febrero de 2024;0;776,677;418628,477
199 PAX & CREW S.R.L.;20240226-0;;lunes, 26 de febrero de 2024;0;12466,426;406162,051
199 PAX & CREW S.R.L.;20240226-0;;lunes, 26 de febrero de 2024;0;29415,132;376746,919
199 PAX & CREW S.R.L.;20240226-0;;lunes, 26 de febrero de 2024;0;26568,506;350178,413
651 FERTIMED S.A;20240227-0;;martes, 27 de febrero de 2024;0;8860;636575,169
13 O.S. M.A.T.A.;20240227-0;;martes, 27 de febrero de 2024;0;235451,874;409983,295
39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS;20240227-0;;martes, 27 de febrero de 2024;0;36,55;409946,745
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240227-0;;martes, 27 de febrero de 2024;0;63521,705;477580,423
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;7640,87;688927,557
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;9080,925;679846,632
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;6327,528;673519,104
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;11641,06;661878,044
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;30720,705;631157,339
172 PREVENCIÓN SALUD S.A.;20240227-0;;martes, 27 de febrero de 2024;0;383,458;630773,881
200 PARTICULARES;20240228-0;;miércoles, 28 de febrero de 2024;0;20236708,3;-317775,719
95 PREVENCION ART (35450);20240228-0;;miércoles, 28 de febrero de 2024;0;458,192;-190836,147
95 PREVENCION ART (35450);20240228-0;;miércoles, 28 de febrero de 2024;0;391;-179119,051
95 PREVENCION ART (35450);20240228-0;;miércoles, 28 de febrero de 2024;0;22,293;-179141,344
95 PREVENCION ART (35450);20240228-0;;miércoles, 28 de febrero de 2024;0;16,385;-179157,729
95 PREVENCION ART (35450);20240228-0;;miércoles, 28 de febrero de 2024;0;153,712;-179311,441
58 O.S. PORTUARIOS ARGENTINOS;20240228-0;;miércoles, 28 de febrero de 2024;0;11345,366;-178626,209
13 O.S. M.A.T.A.;20240228-0;;miércoles, 28 de febrero de 2024;0;218339,107;-161513,442
144 ASOCIACION MUTUAL SANCOR116190;20240228-0;;miércoles, 28 de febrero de 2024;0;454654,645;-616168,087
133 O.S. P.E.D.Y C.;20240228-0;;miércoles, 28 de febrero de 2024;0;1276;335396,063
144 ASOCIACION MUTUAL SANCOR116190;20240228-0;;miércoles, 28 de febrero de 2024;0;3883,287;331512,776
172 PREVENCIÓN SALUD S.A.;20240229-0;;jueves, 29 de febrero de 2024;0;61540,961;473644,294
199 PAX & CREW S.R.L.;20240229-0;;jueves, 29 de febrero de 2024;0;26568,506;797283,777
22 O.S. D.E.;20240229-0;;jueves, 29 de febrero de 2024;0;458519,903;338763,874
22 O.S. D.E.;20240229-0;;jueves, 29 de febrero de 2024;0;52937,195;285826,679
22 O.S. D.E.;20240229-0;;jueves, 29 de febrero de 2024;0;76408,159;209418,52
200 PARTICULARES;20240301-0;;viernes, 1 de marzo de 2024;0;108873;815599,288
13 O.S. M.A.T.A.;20240304-0;;lunes, 4 de marzo de 2024;0;364813,981;303763,569
172 PREVENCIÓN SALUD S.A.;20240304-0;;lunes, 4 de marzo de 2024;0;67317,8;236445,769
172 PREVENCIÓN SALUD S.A.;20240304-0;;lunes, 4 de marzo de 2024;0;6370;230075,769
172 PREVENCIÓN SALUD S.A.;20240304-0;;lunes, 4 de marzo de 2024;0;7976,82;222098,949
144 ASOCIACION MUTUAL SANCOR116190;20240304-0;;lunes, 4 de marzo de 2024;0;690966,642;-29733,494
57 SWISS MEDICAL S.A.;20240304-0;;lunes, 4 de marzo de 2024;0;9654,15;675911,171
144 ASOCIACION MUTUAL SANCOR116190;20240305-0;;martes, 5 de marzo de 2024;0;25208,636;609934,388
144 ASOCIACION MUTUAL SANCOR116190;20240307-0;;jueves, 7 de marzo de 2024;0;410120,273;150833,573
103 CLINICA DEL VALLE SALUD S.R.L.;20240307-0;;jueves, 7 de marzo de 2024;0;293,713;150539,86
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240307-0;;jueves, 7 de marzo de 2024;0;20702,093;933480,046
133 O.S. P.E.D.Y C.;20240307-0;;jueves, 7 de marzo de 2024;0;54486,189;878993,857
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240307-0;;jueves, 7 de marzo de 2024;0;6,2;878987,657
46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;20240307-0;;jueves, 7 de marzo de 2024;0;751,89;878235,767
74 O.S. E.F.;20240307-0;;jueves, 7 de marzo de 2024;0;1811,374;876424,393
199 PAX & CREW S.R.L.;20240307-0;;jueves, 7 de marzo de 2024;0;27723,363;848701,03
199 PAX & CREW S.R.L.;20240307-0;;jueves, 7 de marzo de 2024;0;29296,483;819404,547
199 PAX & CREW S.R.L.;20240307-0;;jueves, 7 de marzo de 2024;0;1553,36;817851,187
199 PAX & CREW S.R.L.;20240307-0;;jueves, 7 de marzo de 2024;0;1553,36;816297,827
200 PARTICULARES;20240308-0;;viernes, 8 de marzo de 2024;0;1850;583666,816
22 O.S. D.E.;20240311-0;;lunes, 11 de marzo de 2024;0;234268,145;508538,72
22 O.S. D.E.;20240312-0;;martes, 12 de marzo de 2024;0;234268,145;430360,575
144 ASOCIACION MUTUAL SANCOR116190;20240313-0;;miércoles, 13 de marzo de 2024;0;3702,458;24271,672
103 CLINICA DEL VALLE SALUD S.R.L.;20240313-0;;miércoles, 13 de marzo de 2024;0;63,637;118282,273
47 MEDICUS S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;4697,785;113584,488
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240313-0;;miércoles, 13 de marzo de 2024;0;38739,335;74845,153
200 PARTICULARES;20240313-0;;miércoles, 13 de marzo de 2024;0;896;123473,385
160 01781-FUNDACION SANIDAD NAVAL ARGENTINA;20240313-0;;miércoles, 13 de marzo de 2024;0;15028,357;108445,028
90 ASOCIART ART;20240313-0;;miércoles, 13 de marzo de 2024;0;31500;76945,028
199 PAX & CREW S.R.L.;20240313-0;;miércoles, 13 de marzo de 2024;0;26568,506;50376,522
199 PAX & CREW S.R.L.;20240313-0;;miércoles, 13 de marzo de 2024;0;11985,792;38390,73
199 PAX & CREW S.R.L.;20240313-0;;miércoles, 13 de marzo de 2024;0;14283,069;24107,661
57 SWISS MEDICAL S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;29971,103;-5863,442
103 CLINICA DEL VALLE SALUD S.R.L.;20240313-0;;miércoles, 13 de marzo de 2024;0;3872,019;326711,207
113 SWISS MEDICAL ART S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;1755,122;387193,165
113 SWISS MEDICAL ART S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;16543,63;370649,535
113 SWISS MEDICAL ART S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;123151,509;247498,026
113 SWISS MEDICAL ART S.A.;20240313-0;;miércoles, 13 de marzo de 2024;0;115366,587;132131,439
144 ASOCIACION MUTUAL SANCOR116190;20240313-0;;miércoles, 13 de marzo de 2024;0;9034,538;123096,901
144 ASOCIACION MUTUAL SANCOR116190;20240313-0;;miércoles, 13 de marzo de 2024;0;170959,357;-47862,456
144 ASOCIACION MUTUAL SANCOR116190;20240313-0;;miércoles, 13 de marzo de 2024;0;1283,03;-49145,486
